X,Y,Topography,Grav,Mag
732850,1716060,414.4093781,-88.54235044,5.952835083
734050,1716060,417.5056356,-88.59614654,50.36988831
735250,1716060,421.529246,-87.5878087,54.68060303
736450,1716060,422.7963613,-87.44894996,51.02968597
737650,1716060,424.7289734,-87.33991036,21.15228844
738850,1716060,421.692159,-87.85484495,-0.889356613
740050,1716060,419.1208242,-88.69975247,-5.94093132
741250,1716060,421.0565287,-87.82339506,-11.24564743
742450,1716060,418.341746,-87.05960398,-17.88820076
743650,1716060,421.7706807,-86.49678903,-22.04667664
744850,1716060,425.2531382,-86.35052485,-35.27036285
746050,1716060,427.8690236,-86.12606583,-41.89054871
747250,1716060,433.3065135,-86.22336311,-25.64134979
748450,1716060,436.0803121,-86.9497705,-25.11136436
749650,1716060,440.006958,-87.74889193,-4.243890762
750850,1716060,448.2974243,-88.82610202,16.71933937
752050,1716060,459.1302897,-89.841395,40.10617828
753250,1716060,461.5904948,-91.45679598,4.523481369
754450,1716060,459.9926809,-93.22483878,-2.398482323
755650,1716060,463.4549764,-94.33566127,-10.15803909
756850,1716060,460.7365265,-94.51956892,25.9243412
758050,1716060,449.044637,-94.2498724,10.35456085
759250,1716060,450.7379659,-94.05365448,16.99245644
760450,1716060,452.7646891,-93.60469613,29.1632061
761650,1716060,441.3429515,-92.86133008,15.44328117
762850,1716060,431.0788981,-92.33150444,12.13330269
764050,1716060,427.2567393,-91.66285486,12.0469532
765250,1716060,422.1614278,-92.83686738,4.999187469
766450,1716060,419.1702423,-93.71462865,5.277036667
767650,1716060,419.6751404,-93.97188644,24.7589016
768850,1716060,416.1355998,-93.19346657,36.42435455
770050,1716060,416.141037,-92.27985988,50.32483673
771250,1716060,421.6700643,-91.30968308,54.6635437
772450,1716060,429.9852854,-90.45017519,35.62578583
773650,1716060,436.6795247,-89.72780194,28.2961483
774850,1716060,437.3438924,-89.88688927,42.90719604
776050,1716060,442.0007324,-90.3128839,4.877058029
777250,1716060,449.4370372,-90.86847367,-16.51917267
778450,1716060,458.70165,-92.04779391,-32.59844208
779650,1716060,472.6896871,-92.84397283,-41.11472321
780850,1716060,484.9284159,-93.44445124,-40.17312241
782050,1716060,481.7701365,-93.75750933,-14.26555157
783250,1716060,471.3964386,-94.59952788,-13.62570953
784450,1716060,464.3032481,-95.75321236,-1.634120941
785650,1716060,457.6584473,-97.1224473,11.1684761
786850,1716060,451.9496918,-99.82254705,21.888834
788050,1716060,442.3571574,-100.0590765,26.82474709
789250,1716060,433.9834239,-100.90719,49.8826828
790450,1716060,424.7604523,-100.2187467,61.85974884
791650,1716060,421.4607747,-100.2071463,75.49691772
792850,1716060,413.9956665,-100.6237495,101.5757523
794050,1716060,406.8710887,-99.94929338,117.9506454
608050,1717260,586.7752787,-78.84177537,58.53780365
609250,1717260,581.8929342,-78.5743576,54.14263916
610450,1717260,575.6742554,-78.53892589,51.51396179
611650,1717260,568.5007528,-78.87268848,58.44543457
612850,1717260,562.9139201,-79.09593472,66.30217743
614050,1717260,560.5892232,-78.64557443,80.11992645
615250,1717260,565.1277568,-77.97494955,78.25201416
616450,1717260,567.3444926,-77.94197006,81.78939819
617650,1717260,564.0704041,-77.72904983,94.95329285
618850,1717260,567.9891866,-76.85361362,108.6575317
620050,1717260,572.4523214,-75.85643682,116.9842606
621250,1717260,575.306193,-75.30175977,135.6188507
622450,1717260,570.6621806,-75.18506298,153.5452881
623650,1717260,570.302124,-74.82410846,31.24525261
624850,1717260,572.2799174,-74.43283072,87.43445587
626050,1717260,579.1307983,-74.19101071,124.0189285
627250,1717260,586.7202861,-74.15468221,118.0768661
628450,1717260,593.1860657,-73.62620406,108.2509995
629650,1717260,595.6035665,-73.06778688,127.8968887
630850,1717260,596.9598185,-73.86558108,185.3104248
632050,1717260,602.7169088,-75.21623821,27.78476906
633250,1717260,612.7388306,-76.46726751,-30.91074371
634450,1717260,618.5008036,-77.61437397,-5.760665894
635650,1717260,608.3856405,-78.78091011,61.00883484
636850,1717260,596.414327,-79.86546173,97.70555115
638050,1717260,586.2264506,-81.02592912,104.4247589
639250,1717260,578.4339193,-82.58860831,118.1090622
640450,1717260,571.4640808,-82.89495301,92.07701874
641650,1717260,559.9430644,-83.46025934,28.91973686
642850,1717260,545.5448405,-83.94923334,-66.141716
644050,1717260,538.1925659,-84.64273229,-126.2176514
645250,1717260,532.5745646,-85.34518695,-120.3052139
646450,1717260,523.1549581,-86.01990819,-87.57550812
647650,1717260,516.7588399,-86.81519551,-104.6231918
648850,1717260,523.0272624,-86.27358384,-121.4350281
650050,1717260,524.9649048,-87.22771325,-135.5035248
651250,1717260,508.1115723,-87.99911175,-136.1934967
652450,1717260,489.2022146,-88.56461277,-148.107605
653650,1717260,478.7704213,-88.73893538,-144.3534851
654850,1717260,471.0538432,-88.64676037,-119.4161911
656050,1717260,461.2075704,-87.2551764,-77.38131714
657250,1717260,454.8115234,-86.76971846,-69.92443085
658450,1717260,450.2311503,-85.85309014,-93.58454895
659650,1717260,444.8361918,-85.64295645,-148.1695557
660850,1717260,439.447408,-85.09704399,-126.9156418
662050,1717260,434.6899872,-86.99134836,-95.45575714
663250,1717260,432.379125,-89.69087877,-81.31838989
664450,1717260,435.7033234,-91.30460014,-71.31345367
665650,1717260,437.0600332,-90.59880724,-65.73853302
666850,1717260,437.8381755,-89.88879371,-75.460289
668050,1717260,429.8115743,-88.64879851,-125.8349075
669250,1717260,422.4660187,-88.43423696,-170.3190613
670450,1717260,419.0647024,-89.35052838,-141.4210358
671650,1717260,415.1509247,-88.75303545,-109.1267624
672850,1717260,408.8879649,-89.59657435,-100.8282623
674050,1717260,402.1545868,-90.97765698,-79.23955536
675250,1717260,404.2320506,-91.06242356,-69.88868713
676450,1717260,410.6055857,-91.6252605,-70.87146759
677650,1717260,409.1443481,-90.89886398,-74.62812042
678850,1717260,401.7557271,-90.21024766,-75.23828888
680050,1717260,394.6186167,-89.20357461,-84.75062561
681250,1717260,394.215332,-87.66269569,-82.1269989
682450,1717260,398.1463776,-84.84927244,-62.57979584
683650,1717260,406.7932129,-80.51783085,-35.72935486
684850,1717260,406.2119802,-75.83018703,38.85384369
686050,1717260,395.3655039,-72.00260477,-176.7059479
687250,1717260,400.5777537,-69.52975965,-248.3886108
688450,1717260,403.187149,-70.03391118,-227.5100098
689650,1717260,411.1949412,-73.64064002,-132.1481323
690850,1717260,406.1575928,-78.92450686,22.77665901
692050,1717260,383.0187887,-81.85008664,214.210968
693250,1717260,374.0357259,-81.09933758,1.106679916
694450,1717260,375.5566203,-82.58834281,-32.09728241
695650,1717260,380.6272024,-83.08969588,47.42060089
696850,1717260,384.4308573,-83.71313081,19.03738976
698050,1717260,398.1443583,-86.41673779,-0.038406372
699250,1717260,409.0925446,-89.14934459,-21.38537025
700450,1717260,425.3783468,-89.82742043,-44.58411026
701650,1717260,405.3537242,-89.68911095,-60.88892365
702850,1717260,404.181839,-89.44638362,-95.25902557
704050,1717260,400.2580719,-89.50176167,-37.86541748
705250,1717260,395.4505819,-89.66469464,50.85781097
706450,1717260,392.2529449,-90.84978771,74.17589569
707650,1717260,393.0374807,-91.98136625,88.06245422
708850,1717260,400.2026215,-92.95034175,83.08198547
710050,1717260,383.5129801,-94.11266918,54.5915451
711250,1717260,374.0285848,-93.80037618,72.09456635
712450,1717260,378.2315318,-92.84997306,88.97381592
713650,1717260,383.5445608,-92.03443079,117.3584518
714850,1717260,387.7171326,-91.46417813,86.34793091
716050,1717260,391.2842356,-90.73363819,68.59042358
717250,1717260,396.5730286,-89.52169509,88.95195007
718450,1717260,399.0578613,-88.22994418,154.7670593
719650,1717260,401.6822815,-87.52615209,157.2001343
720850,1717260,404.4041189,-87.36446066,119.0896225
722050,1717260,408.1205292,-87.35027871,150.5737305
723250,1717260,407.9652049,-87.41547213,141.9080505
724450,1717260,409.1546783,-87.37263298,93.71308136
725650,1717260,411.0501506,-88.06520233,70.89629364
726850,1717260,415.5988312,-88.31090918,38.30296326
728050,1717260,418.260493,-87.79783111,32.47663116
729250,1717260,415.304484,-87.91835351,39.07306671
730450,1717260,411.9071808,-88.08802843,40.56008148
731650,1717260,409.5037944,-87.45139165,28.94430351
732850,1717260,413.9313761,-87.31064668,17.28175545
734050,1717260,416.920105,-87.05258775,0.235895157
735250,1717260,416.0011292,-88.0909225,-7.062577248
736450,1717260,418.7382813,-88.08091664,4.460367203
737650,1717260,419.410965,-87.8036448,6.371400833
738850,1717260,414.4839732,-88.52168341,-20.77637672
740050,1717260,415.4814046,-89.1086587,-5.058336258
741250,1717260,414.1227671,-89.08665404,5.737068176
742450,1717260,415.7114003,-88.65576005,6.389923096
743650,1717260,420.6472219,-88.22135549,-14.57210922
744850,1717260,426.2803446,-87.8733912,-25.33755493
746050,1717260,432.0475871,-87.48916779,-24.94138527
747250,1717260,432.5398661,-87.17325683,-35.37861252
748450,1717260,432.9919383,-88.32533269,8.487705231
749650,1717260,439.8449148,-89.44134321,38.86552429
750850,1717260,451.6531169,-89.98936539,45.61369324
752050,1717260,457.4963175,-90.78752632,-3.65754509
753250,1717260,455.7725728,-91.88459544,26.48015785
754450,1717260,450.8782501,-93.46484437,19.05761147
755650,1717260,455.8043213,-94.18253541,31.79152489
756850,1717260,455.8069,-94.42316756,12.30912018
758050,1717260,443.4312642,-94.07303948,38.28160858
759250,1717260,439.3769735,-93.83475518,32.0826416
760450,1717260,435.6857198,-93.46333756,27.32409096
761650,1717260,428.4729716,-93.05253959,32.65552521
762850,1717260,424.2503815,-93.02998614,20.19587517
764050,1717260,420.7733409,-92.60383949,39.23793793
765250,1717260,417.7742666,-93.05319433,52.50637817
766450,1717260,414.4165344,-93.51360817,46.24115753
767650,1717260,412.8038788,-93.30568337,49.2985611
768850,1717260,413.5931905,-92.23160806,50.94210052
770050,1717260,415.8587799,-91.07822118,41.91323853
771250,1717260,422.0903066,-90.19256773,25.64031029
772450,1717260,431.4957021,-89.34034719,27.25729942
773650,1717260,444.1770884,-88.97409387,14.19221687
774850,1717260,445.5065715,-89.22910008,1.425928116
776050,1717260,446.1753642,-89.97737079,-27.87031937
777250,1717260,457.1926626,-91.24094915,-31.08304214
778450,1717260,471.8897349,-92.48273878,-35.98534393
779650,1717260,488.1177317,-93.56163788,-23.07201958
780850,1717260,493.2771556,-94.1592186,-28.45283127
782050,1717260,479.1765086,-94.18221588,-31.85835648
783250,1717260,467.6407013,-95.0440815,-15.98542023
784450,1717260,460.3645223,-96.33528566,4.817760468
785650,1717260,454.5310974,-98.17972245,22.65752983
786850,1717260,450.7240295,-99.30340519,34.48506165
788050,1717260,453.6345723,-100.2019628,39.64302826
789250,1717260,445.4524129,-100.6585589,36.71211243
790450,1717260,437.0455119,-100.0494971,57.76616669
791650,1717260,432.2819214,-100.1602794,82.58535767
792850,1717260,419.5100199,-99.74499822,102.3783493
794050,1717260,408.1080678,-99.20045686,103.4947433
608050,1718460,583.1505737,-79.21148653,30.20870399
609250,1718460,577.9565125,-79.18318033,27.69305611
610450,1718460,571.8271179,-78.96357217,39.73912048
611650,1718460,565.8706156,-79.21697545,46.97142029
612850,1718460,564.042867,-79.31389184,50.90348053
614050,1718460,566.4116923,-78.94747276,45.16993713
615250,1718460,568.7633667,-78.35025153,56.3502121
616450,1718460,569.7629801,-77.98829832,77.59838104
617650,1718460,569.1366069,-77.65864596,91.94644165
618850,1718460,575.3297119,-76.75199542,115.5094681
620050,1718460,577.1773885,-75.89594612,136.6785126
621250,1718460,578.3974915,-75.82334514,112.1025467
622450,1718460,575.6426595,-75.86611967,152.3579254
623650,1718460,577.0416463,-75.49543447,154.9241028
624850,1718460,576.9024556,-75.08680253,22.46174812
626050,1718460,577.1121114,-74.79957113,-30.95411301
627250,1718460,581.9468689,-74.3295732,58.38149261
628450,1718460,589.8743896,-73.46389713,116.6400986
629650,1718460,598.7831421,-73.54127045,153.083786
630850,1718460,606.5325419,-74.79640346,145.2538452
632050,1718460,614.9000753,-76.34063568,219.5294189
633250,1718460,623.4143677,-77.47431746,246.1369934
634450,1718460,622.445638,-78.58138041,195.7807159
635650,1718460,604.8499247,-79.55494132,-75.42132568
636850,1718460,588.3370158,-80.20020509,-45.58740997
638050,1718460,575.020752,-81.36010017,48.62955475
639250,1718460,569.5829468,-82.62782259,63.78736877
640450,1718460,564.6133321,-83.09306707,48.75227356
641650,1718460,551.6329549,-83.78177028,8.678466797
642850,1718460,542.424703,-84.02398691,-55.17445374
644050,1718460,533.2933146,-84.65900722,-80.77918243
645250,1718460,523.723938,-85.51754332,-95.30497742
646450,1718460,520.8452962,-86.4584373,-143.8228455
647650,1718460,521.1061808,-86.96386395,-152.3574677
648850,1718460,520.6750793,-87.13208466,-160.6065216
650050,1718460,516.3063049,-87.66268215,-143.910141
651250,1718460,502.2407583,-87.48879905,-146.2549744
652450,1718460,488.2512767,-87.545261,-156.5012512
653650,1718460,475.9266713,-87.47878442,-124.3060989
654850,1718460,465.2366333,-87.43297968,-71.74023438
656050,1718460,460.5230662,-86.11851673,-83.10773468
657250,1718460,461.3145905,-84.97752447,-116.5694656
658450,1718460,454.6461538,-85.76345825,-151.8662415
659650,1718460,445.8641001,-86.38383527,-128.8901367
660850,1718460,440.1808319,-85.56367188,-101.4532242
662050,1718460,440.3786519,-88.78114352,-86.72203827
663250,1718460,440.9300079,-90.89491882,-95.38923645
664450,1718460,443.5662231,-91.788832,-100.1992722
665650,1718460,439.8713379,-88.95956297,-102.7721405
666850,1718460,434.717275,-90.35190554,-98.23235321
668050,1718460,428.0696462,-90.11398225,-80.52749634
669250,1718460,425.07842,-89.64468451,-50.36196136
670450,1718460,421.9457703,-90.26780324,-40.30354309
671650,1718460,416.3226725,-90.39606719,-33.25989914
672850,1718460,409.907369,-90.7181005,-46.55179977
674050,1718460,405.0565745,-91.37777252,-77.96069336
675250,1718460,409.1428986,-91.77568412,-76.13591003
676450,1718460,412.4448954,-92.25155716,-97.41274261
677650,1718460,405.672109,-92.13604765,-98.83448029
678850,1718460,398.2998657,-91.11747532,-92.05064392
680050,1718460,400.3095245,-89.56884012,-82.19264221
681250,1718460,402.8321686,-87.39157491,-74.79537964
682450,1718460,405.1100311,-84.26416645,-88.53994751
683650,1718460,411.7896525,-79.83141446,-102.2242737
684850,1718460,407.8608653,-75.35260205,-231.6714935
686050,1718460,398.0996043,-71.60857596,-207.4117432
687250,1718460,406.9673106,-69.59991393,-124.1434021
688450,1718460,436.5392049,-72.7308526,-128.6292877
689650,1718460,445.8717651,-76.36539779,-63.12287903
690850,1718460,403.9199626,-79.55577044,-7.234571457
692050,1718460,383.3745728,-81.05759373,-109.1423569
693250,1718460,373.9595642,-82.33842535,-94.61290741
694450,1718460,372.7322845,-83.28420825,-53.68624115
695650,1718460,377.1690877,-83.25267587,-10.22802544
696850,1718460,382.3082275,-84.84385519,-41.96498108
698050,1718460,390.0209961,-87.32329249,-24.08584404
699250,1718460,395.3422292,-89.80100665,-1.68879509
700450,1718460,402.351649,-90.23425202,-8.337739944
701650,1718460,396.2249908,-89.93518653,-59.1265564
702850,1718460,402.5365957,-90.79238534,21.84754753
704050,1718460,399.3786316,-91.68472452,82.08580017
705250,1718460,393.7475382,-92.50361137,99.82910919
706450,1718460,388.7926788,-93.18333864,78.3084259
707650,1718460,385.2994385,-93.90961933,49.15876007
708850,1718460,388.8730367,-94.19226036,43.35364532
710050,1718460,376.0748901,-94.69527063,55.10562897
711250,1718460,374.8944092,-93.75903578,54.74608612
712450,1718460,380.1297251,-92.42786937,53.90182495
713650,1718460,383.7642008,-91.28676014,12.22433662
714850,1718460,386.3945567,-90.43857994,36.91156769
716050,1718460,388.5953878,-89.9696136,67.21208954
717250,1718460,392.9583232,-88.67545123,109.9011307
718450,1718460,396.344752,-87.51842628,143.1994476
719650,1718460,399.0813548,-86.5386291,127.8396378
720850,1718460,403.8475393,-86.22715096,107.6258392
722050,1718460,405.4136098,-86.09247904,77.89489746
723250,1718460,403.452774,-85.72716126,48.40235138
724450,1718460,404.8052724,-85.87037234,-7.674544334
725650,1718460,409.0888723,-86.88807716,-11.98836803
726850,1718460,414.3482107,-86.74251857,17.45267677
728050,1718460,413.852712,-86.87008295,19.52125359
729250,1718460,411.9540761,-87.22989688,6.411649704
730450,1718460,408.7245687,-87.35504646,5.116001129
731650,1718460,407.0113373,-86.67184429,6.429595947
732850,1718460,412.5800883,-86.9446435,11.68026733
734050,1718460,411.5832876,-86.87194009,-12.88424683
735250,1718460,411.9838562,-87.33233581,-40.49473572
736450,1718460,418.7216187,-87.25681982,-56.74623108
737650,1718460,415.0954895,-87.30369558,-33.41653061
738850,1718460,410.4718119,-88.43369203,-23.04123497
740050,1718460,414.4671936,-89.36348476,-4.902693748
741250,1718460,411.0124817,-90.06637955,-15.02445889
742450,1718460,412.5610199,-90.23637228,7.425735474
743650,1718460,419.6897837,-90.03441725,22.45934105
744850,1718460,427.5331319,-89.59694071,9.772121429
746050,1718460,429.5529734,-88.61677756,24.27768898
747250,1718460,427.5593567,-87.8513617,43.39170074
748450,1718460,431.472997,-88.67652674,40.52735901
749650,1718460,437.2044322,-89.20518751,15.31104088
750850,1718460,445.8343811,-89.51048818,28.0462513
752050,1718460,454.4530284,-90.83420224,23.26355171
753250,1718460,453.3267873,-91.89286861,31.56536293
754450,1718460,446.7870433,-93.25730381,21.04254723
755650,1718460,445.1294963,-94.06998224,3.395215988
756850,1718460,442.4573008,-94.17877784,52.92092133
758050,1718460,436.6086528,-93.53912911,60.79964447
759250,1718460,432.7395782,-93.02687573,83.61940002
760450,1718460,430.2588348,-92.68510113,85.07054901
761650,1718460,430.3593852,-92.38708758,44.43386841
762850,1718460,427.138621,-92.0771997,37.51647949
764050,1718460,422.9675496,-92.05321255,29.33777046
765250,1718460,419.0357361,-93.0159802,30.87185097
766450,1718460,413.7831523,-93.09150596,25.80422783
767650,1718460,409.9747772,-92.47328606,23.72818947
768850,1718460,411.3252665,-91.29792032,38.61512756
770050,1718460,416.7727865,-90.13687992,36.78231049
771250,1718460,422.6172333,-88.77159534,54.88806152
772450,1718460,428.624822,-88.05404091,51.03199005
773650,1718460,440.219223,-88.20180473,-1.197520256
774850,1718460,443.6632385,-89.02611022,-49.44149017
776050,1718460,448.0973816,-90.47024488,-37.00335693
777250,1718460,459.6365051,-91.78532023,-20.40201187
778450,1718460,481.87058,-93.2099412,-9.536668777
779650,1718460,497.6382039,-94.44052725,-5.432433128
780850,1718460,492.2044423,-95.20551457,-7.381059647
782050,1718460,490.0065715,-95.38880429,3.558628082
783250,1718460,473.9658661,-95.75939064,11.69606018
784450,1718460,464.2004649,-97.11211047,6.521511078
785650,1718460,469.1395416,-98.25364318,20.8519001
786850,1718460,468.8929087,-99.11176672,31.97727394
788050,1718460,463.4691264,-99.94223294,41.51185608
789250,1718460,448.4141032,-100.3161511,39.21379089
790450,1718460,436.4902039,-100.0451288,47.76361084
791650,1718460,426.9784241,-99.84869761,49.83847809
792850,1718460,417.1053162,-99.04157882,58.49677277
794050,1718460,410.1194916,-98.9903563,90.37045288
608050,1719660,576.778595,-79.85632396,33.7881546
609250,1719660,572.1274516,-79.85122852,40.37306976
610450,1719660,570.5763957,-79.54421458,39.3467865
611650,1719660,569.5923869,-79.5927876,42.48892212
612850,1719660,570.9489848,-79.69944887,51.24703217
614050,1719660,573.6441142,-79.52793932,67.15676117
615250,1719660,572.597463,-79.09121099,71.86452484
616450,1719660,573.3504333,-78.70790629,77.84319305
617650,1719660,573.3267415,-78.31915908,95.30913544
618850,1719660,579.1171773,-77.66742868,114.9032059
620050,1719660,583.3838196,-76.85801172,144.3922272
621250,1719660,583.558431,-76.65393209,200.0276642
622450,1719660,581.5092468,-76.75286655,203.1859131
623650,1719660,586.2702026,-76.29968629,208.5651398
624850,1719660,589.2009277,-75.8412838,263.090271
626050,1719660,584.482961,-75.61645141,248.7093201
627250,1719660,584.5484517,-74.61847076,84.42417145
628450,1719660,592.2126261,-74.01188998,125.2314072
629650,1719660,603.0594076,-74.91475482,134.4875793
630850,1719660,610.8874207,-76.15288048,176.9636536
632050,1719660,621.0713501,-77.43249993,164.9911957
633250,1719660,626.6202087,-78.25553861,142.1082458
634450,1719660,615.1098938,-79.22375021,101.8353348
635650,1719660,598.5084635,-80.17181096,125.611702
636850,1719660,581.8314921,-80.18208156,65.09687042
638050,1719660,573.1734619,-81.37775698,-101.7677155
639250,1719660,563.5289408,-82.32493911,-12.27962112
640450,1719660,555.7730103,-82.75555487,-34.70126343
641650,1719660,548.4990336,-83.1959918,-78.51268768
642850,1719660,540.7889201,-83.83020773,-76.52514648
644050,1719660,531.3978373,-84.62005081,-98.89466858
645250,1719660,522.5377299,-85.47799454,-139.2703247
646450,1719660,514.5355428,-86.13699422,-146.6094208
647650,1719660,510.7937469,-86.19378939,-169.4517517
648850,1719660,508.5616404,-86.331323,-150.3985596
650050,1719660,502.8364919,-86.65786595,-143.8647156
651250,1719660,494.6483002,-86.50956211,-135.1387939
652450,1719660,482.8245494,-85.93303518,-93.14659882
653650,1719660,474.082962,-86.32797351,-96.22658539
654850,1719660,467.0304311,-85.85362334,-95.48350525
656050,1719660,465.5406291,-84.82648749,-161.37677
657250,1719660,463.9377441,-84.68581696,-148.7618256
658450,1719660,454.5347443,-86.79723606,-117.9065399
659650,1719660,446.2711487,-87.11934929,-93.15722656
660850,1719660,445.956248,-87.06955562,-85.39822388
662050,1719660,449.3779348,-89.42919154,-109.5974579
663250,1719660,447.2601267,-92.06106467,-112.9303665
664450,1719660,445.1091156,-91.98965602,-117.7889709
665650,1719660,438.1662852,-90.15422273,-116.4534607
666850,1719660,429.4331868,-90.77420139,-109.4936295
668050,1719660,423.7202606,-91.09549813,-94.73332214
669250,1719660,421.1124471,-90.75056801,-71.4462738
670450,1719660,418.4415436,-90.98317785,-73.22573853
671650,1719660,413.1987559,-91.62578263,-75.69560242
672850,1719660,410.5611216,-92.09598103,-75.1654892
674050,1719660,408.9322815,-92.43644376,-113.3256378
675250,1719660,412.6616567,-92.18887353,-101.0915527
676450,1719660,412.4184825,-92.22303042,-108.6025848
677650,1719660,406.4670563,-92.61238933,-114.4488297
678850,1719660,401.3632558,-91.86573219,-90.3258667
680050,1719660,405.7952169,-90.49506917,-66.12142181
681250,1719660,409.6253204,-88.62354097,-68.26831818
682450,1719660,409.6207581,-85.30306172,-58.56031036
683650,1719660,408.7694956,-80.67516532,-86.24928284
684850,1719660,402.9672038,-76.42362123,-114.2011032
686050,1719660,402.9788564,-73.04495816,-39.43118286
687250,1719660,417.1211294,-71.97367077,-73.69256592
688450,1719660,427.6478831,-76.43996882,-39.83970642
689650,1719660,413.6061859,-80.50522857,-15.0766592
690850,1719660,396.7512258,-81.9552927,35.01145935
692050,1719660,388.9130605,-82.90627227,-49.56285858
693250,1719660,377.5471242,-83.97780147,-83.79264069
694450,1719660,370.4596761,-83.4527348,-18.76289177
695650,1719660,373.0738983,-84.52578912,14.21253014
696850,1719660,378.0422262,-86.78132296,-22.32395935
698050,1719660,380.954422,-89.11778069,-46.41889954
699250,1719660,383.5201263,-90.64575877,-62.76654816
700450,1719660,387.7924906,-91.10226188,-45.46903992
701650,1719660,395.8203176,-91.86808176,80.8571167
702850,1719660,410.4546865,-93.0713038,136.8910675
704050,1719660,408.8130391,-93.9566649,138.1555328
705250,1719660,408.0035197,-94.56415639,112.6613998
706450,1719660,392.640564,-94.10328288,89.43444061
707650,1719660,373.767985,-94.17808838,60.8258667
708850,1719660,369.8578796,-94.32768745,27.66030312
710050,1719660,373.8460185,-94.04902701,23.1577816
711250,1719660,380.4546407,-93.01297636,-3.123457909
712450,1719660,384.3504639,-91.90854397,-40.25689316
713650,1719660,391.754837,-90.69420133,-7.96046257
714850,1719660,395.3627879,-89.61491027,27.13209343
716050,1719660,395.3598378,-89.63068981,82.20792389
717250,1719660,396.9557495,-87.92033172,98.54470825
718450,1719660,397.0204061,-86.65416293,61.11411285
719650,1719660,398.8559977,-85.80550699,45.30226898
720850,1719660,404.3873698,-85.61858406,4.298904419
722050,1719660,403.9232483,-84.78137741,-18.99225044
723250,1719660,399.7988485,-84.4441009,17.49825859
724450,1719660,404.1730804,-84.50784812,-6.216273308
725650,1719660,412.4915161,-85.20257201,-2.313781738
726850,1719660,412.7630971,-85.6016572,-26.92438889
728050,1719660,409.4688924,-85.99402032,-18.19879532
729250,1719660,407.4103546,-85.71560731,-13.05569458
730450,1719660,404.9825287,-86.73872299,-23.55878067
731650,1719660,403.8617554,-86.85758839,-29.48412132
732850,1719660,407.5989939,-86.58120151,-41.40641785
734050,1719660,406.5915375,-86.62883086,-46.08309937
735250,1719660,411.3938344,-86.94872513,-50.40571594
736450,1719660,417.5941162,-87.02133498,-40.14851379
737650,1719660,411.9652049,-87.24811754,-19.66695213
738850,1719660,407.7313131,-88.45340657,-19.69412041
740050,1719660,409.5545553,-89.53143353,-18.73151016
741250,1719660,407.2298228,-90.5419765,-20.82710648
742450,1719660,410.6385803,-91.01480389,2.80188179
743650,1719660,417.9295807,-91.10262442,25.03612328
744850,1719660,422.9966685,-90.89331598,31.70526695
746050,1719660,422.0095927,-89.15842714,23.94507027
747250,1719660,423.5476227,-88.13015857,38.45664215
748450,1719660,431.0457764,-88.51567078,32.48930359
749650,1719660,442.0921936,-89.10323029,32.1629715
750850,1719660,445.4747721,-89.64526114,67.08971405
752050,1719660,451.9596252,-90.47493768,75.69181824
753250,1719660,450.9046987,-91.61749134,85.11896515
754450,1719660,445.0644836,-92.87075481,92.23123932
755650,1719660,440.4956106,-93.62563105,84.33979797
756850,1719660,440.5301666,-93.63048735,46.05888367
758050,1719660,438.8449554,-92.72655005,31.74786186
759250,1719660,441.4849396,-91.88000312,25.12412834
760450,1719660,440.6424154,-91.4797543,34.27124786
761650,1719660,440.3867696,-91.45983033,53.55589294
762850,1719660,431.5932973,-91.71444335,63.42227173
764050,1719660,433.1948853,-92.18985696,33.15933228
765250,1719660,427.1245422,-93.04073887,33.81364441
766450,1719660,410.4245402,-92.76675472,17.88827705
767650,1719660,407.7729492,-91.83574824,26.70012093
768850,1719660,410.6658274,-90.74407511,38.56204224
770050,1719660,415.9220378,-89.52532215,59.29405975
771250,1719660,421.2706909,-88.0531549,11.60786057
772450,1719660,423.8116302,-87.49173503,-10.79268456
773650,1719660,430.0359446,-88.22066169,-36.40354919
774850,1719660,433.935257,-89.57179365,-45.19098663
776050,1719660,442.6691691,-91.40173688,-12.0530529
777250,1719660,455.6947428,-92.57315683,-12.21320152
778450,1719660,476.7211253,-93.70278602,2.625923157
779650,1719660,481.4281057,-94.87988443,4.928411484
780850,1719660,478.1630758,-95.65756288,4.276926041
782050,1719660,487.6918589,-96.06381235,8.983142853
783250,1719660,478.6772614,-96.64883232,3.038822174
784450,1719660,476.6108348,-97.85817924,25.20442772
785650,1719660,486.8203532,-98.75536284,33.53565216
786850,1719660,487.264623,-99.37255082,34.4208374
788050,1719660,465.5327504,-100.0413408,36.75982666
789250,1719660,445.7813721,-99.87530584,41.47550964
790450,1719660,433.6631317,-99.95680528,45.27438354
791650,1719660,429.5315959,-99.88183331,55.87552643
792850,1719660,424.0864868,-99.28360972,71.0174408
794050,1719660,417.4668783,-99.02472453,80.28887177
608050,1720860,576.8276571,-80.4748764,38.2374649
609250,1720860,574.0614217,-80.40448709,45.25080109
610450,1720860,577.9300028,-79.98242302,44.98544312
611650,1720860,577.8798523,-79.91485882,59.79376984
612850,1720860,577.2234904,-80.13164134,58.28038788
614050,1720860,579.0485128,-80.1610321,67.30979156
615250,1720860,576.9039815,-79.83155413,84.0968399
616450,1720860,578.8098857,-79.61721878,99.06036377
617650,1720860,578.8444621,-79.90539403,131.3963165
618850,1720860,582.5836995,-79.12765779,185.2179565
620050,1720860,587.8459778,-77.75097852,240.8904114
